0,0,0
0,1,1
1,0,1
1,1,0

0,0,0,0,0
0,0,1,1,2
0,1,0,1,1
0,1,1,0,3
1,0,0,1,3
1,0,1,0,1
1,1,0,0,2
1,1,1,1,0

0,0,0,1,0,0,1,0,1,1,1
0,0,1,0,0,1,0,1,1,1,0
0,0,1,0,1,1,1,0,0,0,1
0,1,0,0,1,0,1,1,1,0,0
0,1,0,1,1,1,0,0,0,1,0
0,1,1,1,0,0,0,1,0,0,1
1,0,0,0,1,0,0,1,0,1,1
1,0,0,1,0,1,1,1,0,0,0
1,0,1,1,1,0,0,0,1,0,0
1,1,0,0,0,1,0,0,1,0,1
1,1,1,0,0,0,1,0,0,1,0
1,1,1,1,1,1,1,1,1,1,1

2^4 3^1     n=12
0,0,0,0,0
0,0,1,1,1
0,0,1,1,2
0,1,0,0,2
0,1,0,1,0
0,1,1,0,1
1,0,0,0,1
1,0,0,1,2
1,0,1,0,0
1,1,0,1,1
1,1,1,0,2
1,1,1,1,0


2^2 6^1     n=12
0,0,0
0,0,2
0,0,4
0,1,1
0,1,3
0,1,5
1,0,1
1,0,3
1,0,5
1,1,0
1,1,2
1,1,4


2^8 8^1     n=16
0,0,0,0,0,0,0,0,0
0,0,0,0,1,1,1,1,4
0,0,1,1,0,0,1,1,2
0,0,1,1,1,1,0,0,6
0,1,0,1,0,1,0,1,1
0,1,0,1,1,0,1,0,5
0,1,1,0,0,1,1,0,3
0,1,1,0,1,0,0,1,7
1,0,0,1,0,1,1,0,7
1,0,0,1,1,0,0,1,3
1,0,1,0,0,1,0,1,5
1,0,1,0,1,0,1,0,1
1,1,0,0,0,0,1,1,6
1,1,0,0,1,1,0,0,2
1,1,1,1,0,0,0,0,4
1,1,1,1,1,1,1,1,0
